end_dttm,room,start_dttm,id
2019-01-14 18:45:00,Operating Room #6,2019-01-14 16:12:00,1160
2019-01-08 15:38:00,Operating Room #4,2019-01-08 14:52:00,1161
2019-01-08 18:04:00,Operating Room #2,2019-01-08 15:45:00,1162
2019-01-19 03:54:00,Operating Room #3,2019-01-19 03:37:00,1163
2019-01-10 20:35:00,Operating Room #6,2019-01-10 19:33:00,1164
2019-01-03 13:20:00,Operating Room #3,2019-01-03 12:25:00,1165
2019-01-21 11:44:00,Operating Room #1,2019-01-21 11:29:00,1166
2019-01-21 12:56:00,Operating Room #6,2019-01-21 11:15:00,1167
2019-01-14 08:16:00,Operating Room #1,2019-01-14 05:59:00,1168
2019-01-03 12:10:00,Operating Room #6,2019-01-03 09:58:00,1169
2019-01-23 10:25:00,Operating Room #1,2019-01-23 08:13:00,1170
2019-01-06 11:08:00,Operating Room #1,2019-01-06 07:53:00,1171
2019-01-03 22:39:00,Operating Room #5,2019-01-03 21:55:00,1172
2019-01-11 18:00:00,Operating Room #5,2019-01-11 17:36:00,1173
2019-01-10 09:09:00,Operating Room #5,2019-01-10 08:05:00,1174
2019-01-01 21:30:00,Operating Room #6,2019-01-01 19:54:00,1175
2019-01-19 07:07:00,Operating Room #1,2019-01-19 06:29:00,1176
2019-01-23 12:08:00,Operating Room #3,2019-01-23 11:50:00,1177
2019-01-09 15:32:00,Operating Room #5,2019-01-09 15:11:00,1178
2019-01-18 06:07:00,Operating Room #4,2019-01-18 05:07:00,1179
2019-01-08 15:24:00,Operating Room #3,2019-01-08 14:11:00,1180
2019-01-29 08:13:00,Operating Room #2,2019-01-29 07:27:00,1181
2019-02-01 16:36:00,Operating Room #5,2019-02-01 15:55:00,1182
2019-01-10 07:05:00,Operating Room #3,2019-01-10 06:49:00,1183
2019-01-03 01:00:00,Operating Room #6,2019-01-02 23:31:00,1184
2019-01-27 00:03:00,Operating Room #2,2019-01-26 23:31:00,1185
2019-01-11 02:59:00,Operating Room #1,2019-01-11 02:13:00,1186
2019-01-01 02:55:00,Operating Room #5,2019-01-01 00:11:00,1187
2019-01-29 02:59:00,Operating Room #4,2019-01-29 02:17:00,1188
2019-01-20 09:28:00,Operating Room #5,2019-01-20 07:23:00,1189
2019-01-14 16:21:00,Operating Room #4,2019-01-14 15:47:00,1190
2019-01-04 08:08:00,Operating Room #5,2019-01-04 07:28:00,1191
2019-01-04 02:53:00,Operating Room #3,2019-01-04 02:32:00,1192
2019-01-20 17:11:00,Operating Room #3,2019-01-20 14:44:00,1193
2019-01-22 00:39:00,Operating Room #3,2019-01-21 23:58:00,1194
2019-01-19 20:59:00,Operating Room #4,2019-01-19 19:34:00,1195
2019-01-23 13:36:00,Operating Room #2,2019-01-23 12:43:00,1196
2019-01-03 02:06:00,Operating Room #6,2019-01-03 01:33:00,1197
2019-01-29 16:32:00,Operating Room #1,2019-01-29 13:21:00,1198
2019-01-09 05:46:00,Operating Room #3,2019-01-09 05:17:00,1199
2019-01-01 13:07:00,Operating Room #3,2019-01-01 12:48:00,1200
2019-01-07 12:10:00,Operating Room #4,2019-01-07 11:17:00,1201
2019-01-19 22:30:00,Operating Room #3,2019-01-19 20:01:00,1202
2019-01-03 01:21:00,Operating Room #2,2019-01-02 23:42:00,1203
2019-01-10 01:36:00,Operating Room #4,2019-01-10 00:47:00,1204
2019-01-27 00:06:00,Operating Room #4,2019-01-26 23:04:00,1205
2019-01-14 16:52:00,Operating Room #3,2019-01-14 16:33:00,1206
2019-01-10 09:48:00,Operating Room #3,2019-01-10 08:23:00,1207
2019-01-15 06:05:00,Operating Room #2,2019-01-15 05:24:00,1208
2019-01-30 03:13:00,Operating Room #4,2019-01-30 02:39:00,1209
2019-01-31 09:05:00,Operating Room #3,2019-01-31 07:32:00,1210
2019-01-12 09:52:00,Operating Room #1,2019-01-12 08:59:00,1211
2019-01-28 00:00:00,Operating Room #6,2019-01-27 23:37:00,1212
2019-01-17 01:03:00,Operating Room #2,2019-01-16 23:55:00,1213
2019-02-01 08:13:00,Operating Room #3,2019-02-01 03:30:00,1214
2019-01-20 14:12:00,Operating Room #3,2019-01-20 13:28:00,1215
2019-01-18 14:48:00,Operating Room #5,2019-01-18 12:47:00,1216
2019-01-22 16:03:00,Operating Room #5,2019-01-22 12:28:00,1217
2019-01-06 23:48:00,Operating Room #6,2019-01-06 21:05:00,1218
2019-01-25 01:37:00,Operating Room #2,2019-01-24 23:59:00,1219
2019-01-15 14:10:00,Operating Room #4,2019-01-15 12:19:00,1220
2019-01-12 10:20:00,Operating Room #2,2019-01-12 09:56:00,1221
2019-01-04 18:24:00,Operating Room #5,2019-01-04 16:30:00,1222
2019-01-20 08:33:00,Operating Room #1,2019-01-20 07:09:00,1223
2019-01-31 23:26:00,Operating Room #5,2019-01-31 22:16:00,1224
2019-01-11 09:59:00,Operating Room #1,2019-01-11 07:40:00,1225
2019-01-28 00:15:00,Operating Room #2,2019-01-27 22:22:00,1226
2019-01-04 15:50:00,Operating Room #5,2019-01-04 13:47:00,1227
2019-01-27 19:33:00,Operating Room #4,2019-01-27 17:38:00,1228
2019-01-24 15:30:00,Operating Room #6,2019-01-24 14:23:00,1229
2019-01-26 18:25:00,Operating Room #2,2019-01-26 17:51:00,1230
2019-01-17 14:56:00,Operating Room #1,2019-01-17 12:33:00,1231
2019-01-09 11:27:00,Operating Room #2,2019-01-09 09:38:00,1232
2019-01-23 06:06:00,Operating Room #6,2019-01-23 04:18:00,1233
2019-01-22 17:22:00,Operating Room #3,2019-01-22 16:10:00,1234
2019-01-15 03:20:00,Operating Room #3,2019-01-15 01:38:00,1235
2019-01-30 19:46:00,Operating Room #3,2019-01-30 17:38:00,1236
2019-01-17 18:17:00,Operating Room #2,2019-01-17 14:44:00,1237
2019-01-14 15:35:00,Operating Room #5,2019-01-14 14:06:00,1238
2019-01-09 22:10:00,Operating Room #6,2019-01-09 21:29:00,1239
2019-01-23 09:17:00,Operating Room #4,2019-01-23 07:01:00,1240
2019-01-21 22:01:00,Operating Room #1,2019-01-21 21:14:00,1241
2019-01-25 13:56:00,Operating Room #2,2019-01-25 12:55:00,1242
2019-01-08 14:35:00,Operating Room #5,2019-01-08 12:16:00,1243
2019-01-20 01:04:00,Operating Room #2,2019-01-20 00:29:00,1244
2019-01-31 11:25:00,Operating Room #3,2019-01-31 09:12:00,1245
2019-01-04 19:34:00,Operating Room #5,2019-01-04 18:52:00,1246
2019-01-04 21:03:00,Operating Room #6,2019-01-04 19:21:00,1247
2019-01-21 11:31:00,Operating Room #5,2019-01-21 11:01:00,1248
2019-01-16 13:19:00,Operating Room #1,2019-01-16 12:57:00,1249
2019-01-08 09:27:00,Operating Room #4,2019-01-08 09:06:00,1250
2019-01-12 12:36:00,Operating Room #1,2019-01-12 12:15:00,1251
2019-01-20 14:31:00,Operating Room #4,2019-01-20 14:15:00,1252
2019-01-04 17:32:00,Operating Room #1,2019-01-04 17:08:00,1253
2019-01-18 13:04:00,Operating Room #1,2019-01-18 11:29:00,1254
2019-01-21 10:38:00,Operating Room #5,2019-01-21 07:22:00,1255
2019-01-09 22:24:00,Operating Room #1,2019-01-09 21:10:00,1256
2019-01-27 01:45:00,Operating Room #5,2019-01-26 23:57:00,1257
2019-01-03 08:27:00,Operating Room #1,2019-01-03 06:33:00,1258
2019-01-24 22:01:00,Operating Room #5,2019-01-24 21:18:00,1259
2019-01-22 22:49:00,Operating Room #4,2019-01-22 21:27:00,1260
2019-01-02 18:54:00,Operating Room #2,2019-01-02 18:27:00,1261
2019-01-01 05:50:00,Operating Room #5,2019-01-01 05:01:00,1262
2019-01-28 11:03:00,Operating Room #1,2019-01-28 10:17:00,1263
2019-01-16 13:22:00,Operating Room #2,2019-01-16 11:31:00,1264
2019-01-07 23:11:00,Operating Room #5,2019-01-07 21:11:00,1265
2019-01-05 06:43:00,Operating Room #3,2019-01-05 05:41:00,1266
2019-01-24 20:19:00,Operating Room #5,2019-01-24 18:23:00,1267
2019-01-12 04:09:00,Operating Room #5,2019-01-12 03:45:00,1268
2019-01-03 00:07:00,Operating Room #4,2019-01-02 23:10:00,1269
2019-01-09 04:30:00,Operating Room #3,2019-01-09 01:54:00,1270
2019-01-21 14:02:00,Operating Room #6,2019-01-21 13:30:00,1271
2019-01-27 13:43:00,Operating Room #3,2019-01-27 13:27:00,1272
2019-01-06 10:54:00,Operating Room #2,2019-01-06 09:54:00,1273
2019-01-03 17:46:00,Operating Room #6,2019-01-03 17:24:00,1274
2019-01-19 11:29:00,Operating Room #5,2019-01-19 09:33:00,1275
2019-01-15 17:08:00,Operating Room #3,2019-01-15 15:33:00,1276
2019-01-24 08:54:00,Operating Room #2,2019-01-24 06:13:00,1277
2019-01-06 03:13:00,Operating Room #1,2019-01-05 23:49:00,1278
2019-01-14 20:53:00,Operating Room #1,2019-01-14 18:43:00,1279
2019-01-05 19:18:00,Operating Room #1,2019-01-05 18:51:00,1280
2019-01-30 09:56:00,Operating Room #1,2019-01-30 09:02:00,1281
2019-01-07 23:06:00,Operating Room #1,2019-01-07 21:23:00,1282
2019-02-01 10:13:00,Operating Room #6,2019-02-01 07:26:00,1283
2019-01-31 13:30:00,Operating Room #1,2019-01-31 12:09:00,1284
2019-01-20 07:20:00,Operating Room #5,2019-01-20 06:33:00,1285
2019-01-22 19:16:00,Operating Room #6,2019-01-22 18:51:00,1286
2019-01-13 15:22:00,Operating Room #3,2019-01-13 14:39:00,1287
2019-01-23 07:12:00,Operating Room #1,2019-01-23 06:53:00,1288
2019-01-02 07:46:00,Operating Room #3,2019-01-02 06:43:00,1289
2019-01-21 10:06:00,Operating Room #2,2019-01-21 09:45:00,1290
2019-01-14 16:53:00,Operating Room #5,2019-01-14 15:46:00,1291
2019-01-12 00:49:00,Operating Room #3,2019-01-11 23:48:00,1292
2019-01-10 19:09:00,Operating Room #3,2019-01-10 18:53:00,1293
2019-02-01 04:20:00,Operating Room #5,2019-02-01 03:57:00,1294
2019-01-26 09:57:00,Operating Room #6,2019-01-26 08:22:00,1295
2019-01-10 14:43:00,Operating Room #2,2019-01-10 12:59:00,1296
2019-01-19 16:14:00,Operating Room #6,2019-01-19 15:24:00,1297
2019-02-01 08:58:00,Operating Room #4,2019-02-01 08:33:00,1298
2019-01-17 18:56:00,Operating Room #3,2019-01-17 18:36:00,1299
2019-01-08 13:50:00,Operating Room #6,2019-01-08 12:33:00,1300
2019-01-13 14:14:00,Operating Room #4,2019-01-13 13:13:00,1301
2019-01-24 05:53:00,Operating Room #1,2019-01-24 03:51:00,1302
2019-01-04 06:56:00,Operating Room #4,2019-01-04 06:01:00,1303
2019-01-16 14:08:00,Operating Room #4,2019-01-16 12:50:00,1304
2019-01-29 16:56:00,Operating Room #4,2019-01-29 16:21:00,1305
2019-01-21 19:05:00,Operating Room #5,2019-01-21 17:15:00,1306
2019-01-30 02:28:00,Operating Room #1,2019-01-30 01:37:00,1307
2019-01-05 14:39:00,Operating Room #6,2019-01-05 12:48:00,1308
2019-01-22 15:41:00,Operating Room #4,2019-01-22 15:01:00,1309
2019-01-31 10:03:00,Operating Room #4,2019-01-31 08:48:00,1310
2019-01-06 14:04:00,Operating Room #4,2019-01-06 12:11:00,1311
2019-01-30 20:56:00,Operating Room #4,2019-01-30 20:29:00,1312
2019-01-15 12:29:00,Operating Room #2,2019-01-15 11:54:00,1313
2019-01-11 09:53:00,Operating Room #6,2019-01-11 09:14:00,1314
2019-01-12 23:47:00,Operating Room #1,2019-01-12 22:25:00,1315
2019-01-19 17:05:00,Operating Room #6,2019-01-19 16:28:00,1316
2019-01-02 19:35:00,Operating Room #5,2019-01-02 18:49:00,1317
2019-01-30 03:27:00,Operating Room #2,2019-01-30 02:45:00,1318
2019-01-24 23:32:00,Operating Room #5,2019-01-24 22:12:00,1319
2019-01-25 02:54:00,Operating Room #3,2019-01-25 02:37:00,1320
2019-01-26 01:39:00,Operating Room #3,2019-01-25 23:15:00,1321
2019-01-12 02:48:00,Operating Room #1,2019-01-12 01:21:00,1322
2019-01-15 22:55:00,Operating Room #2,2019-01-15 22:25:00,1323
2019-01-23 23:28:00,Operating Room #3,2019-01-23 22:53:00,1324
2019-01-02 22:27:00,Operating Room #2,2019-01-02 21:45:00,1325
2019-01-07 10:23:00,Operating Room #4,2019-01-07 08:30:00,1326
2019-01-08 22:07:00,Operating Room #1,2019-01-08 21:42:00,1327
2019-02-01 10:10:00,Operating Room #1,2019-02-01 09:10:00,1328
2019-01-28 20:44:00,Operating Room #1,2019-01-28 18:37:00,1329
2019-01-10 19:42:00,Operating Room #4,2019-01-10 19:21:00,1330
2019-01-15 16:21:00,Operating Room #5,2019-01-15 15:43:00,1331
2019-01-24 09:17:00,Operating Room #5,2019-01-24 08:52:00,1332
2019-01-21 04:54:00,Operating Room #1,2019-01-21 04:29:00,1333
2019-01-10 12:03:00,Operating Room #4,2019-01-10 11:44:00,1334
2019-01-31 18:52:00,Operating Room #3,2019-01-31 18:25:00,1335
2019-01-14 19:38:00,Operating Room #3,2019-01-14 17:47:00,1336
2019-01-27 15:28:00,Operating Room #1,2019-01-27 14:41:00,1337
2019-01-14 06:10:00,Operating Room #2,2019-01-14 03:57:00,1338
2019-01-04 16:18:00,Operating Room #3,2019-01-04 14:43:00,1339
2019-01-21 12:20:00,Operating Room #2,2019-01-21 11:19:00,1340
2019-01-26 20:40:00,Operating Room #1,2019-01-26 19:59:00,1341
2019-01-01 18:31:00,Operating Room #1,2019-01-01 17:41:00,1342
2019-01-28 09:38:00,Operating Room #2,2019-01-28 08:58:00,1343
2019-01-11 03:37:00,Operating Room #4,2019-01-11 02:38:00,1344
2019-01-05 04:40:00,Operating Room #2,2019-01-05 04:03:00,1345
2019-02-02 03:41:00,Operating Room #2,2019-02-01 22:38:00,1346
2019-01-05 20:39:00,Operating Room #5,2019-01-05 19:45:00,1347
2019-01-29 01:39:00,Operating Room #6,2019-01-29 00:23:00,1348
2019-01-18 12:19:00,Operating Room #5,2019-01-18 11:44:00,1349
2019-01-11 20:26:00,Operating Room #4,2019-01-11 20:11:00,1350
2019-02-01 04:09:00,Operating Room #2,2019-02-01 03:18:00,1351
2019-01-06 21:06:00,Operating Room #1,2019-01-06 19:53:00,1352
2019-01-31 04:31:00,Operating Room #5,2019-01-31 03:28:00,1353
2019-01-31 00:00:00,Operating Room #3,2019-01-30 23:24:00,1354
2019-02-01 17:05:00,Operating Room #6,2019-02-01 15:53:00,1355
2019-01-03 17:03:00,Operating Room #2,2019-01-03 14:59:00,1356
2019-01-06 05:13:00,Operating Room #5,2019-01-06 04:58:00,1357
2019-01-20 03:44:00,Operating Room #3,2019-01-20 03:04:00,1358
2019-01-15 09:22:00,Operating Room #1,2019-01-15 08:50:00,1359
2019-01-15 00:27:00,Operating Room #5,2019-01-15 00:12:00,1360
2019-01-04 05:43:00,Operating Room #4,2019-01-04 04:15:00,1361
2019-01-05 02:46:00,Operating Room #4,2019-01-05 00:17:00,1362
2019-01-19 03:10:00,Operating Room #3,2019-01-19 02:50:00,1363
2019-01-30 16:19:00,Operating Room #3,2019-01-30 14:15:00,1364
2019-01-02 21:44:00,Operating Room #6,2019-01-02 20:46:00,1365
2019-01-09 22:59:00,Operating Room #2,2019-01-09 22:07:00,1366
2019-01-26 15:25:00,Operating Room #6,2019-01-26 14:53:00,1367
2019-01-05 05:32:00,Operating Room #3,2019-01-05 04:51:00,1368
2019-01-24 17:08:00,Operating Room #2,2019-01-24 15:55:00,1369
2019-01-07 01:45:00,Operating Room #1,2019-01-07 01:09:00,1370
2019-01-08 06:19:00,Operating Room #2,2019-01-08 05:56:00,1371
2019-01-10 14:12:00,Operating Room #4,2019-01-10 12:13:00,1372
2019-01-21 17:22:00,Operating Room #4,2019-01-21 16:39:00,1373
2019-01-10 18:30:00,Operating Room #2,2019-01-10 17:53:00,1374
2019-01-22 00:29:00,Operating Room #6,2019-01-22 00:11:00,1375
2019-01-16 01:28:00,Operating Room #5,2019-01-16 00:55:00,1376
2019-02-01 12:08:00,Operating Room #4,2019-02-01 11:10:00,1377
2019-01-20 13:42:00,Operating Room #6,2019-01-20 13:07:00,1378
2019-01-25 07:11:00,Operating Room #6,2019-01-25 05:19:00,1379
2019-01-19 04:38:00,Operating Room #6,2019-01-19 03:47:00,1380
2019-01-05 08:43:00,Operating Room #5,2019-01-05 08:04:00,1381
2019-01-20 18:35:00,Operating Room #6,2019-01-20 17:32:00,1382
2019-02-01 16:03:00,Operating Room #4,2019-02-01 15:29:00,1383
2019-01-20 05:57:00,Operating Room #6,2019-01-20 03:19:00,1384
2019-01-27 19:45:00,Operating Room #2,2019-01-27 16:58:00,1385
2019-01-08 10:42:00,Operating Room #1,2019-01-08 09:43:00,1386
2019-01-16 07:18:00,Operating Room #3,2019-01-16 06:12:00,1387
2019-01-30 11:49:00,Operating Room #2,2019-01-30 08:56:00,1388
2019-01-20 09:13:00,Operating Room #4,2019-01-20 08:18:00,1389
2019-01-28 21:40:00,Operating Room #6,2019-01-28 20:40:00,1390
2019-02-01 13:47:00,Operating Room #1,2019-02-01 12:53:00,1391
2019-01-06 15:12:00,Operating Room #6,2019-01-06 12:51:00,1392
2019-01-06 05:55:00,Operating Room #2,2019-01-06 05:23:00,1393
2019-01-17 04:40:00,Operating Room #2,2019-01-17 02:16:00,1394
2019-01-27 04:35:00,Operating Room #2,2019-01-27 04:15:00,1395
2019-01-27 17:26:00,Operating Room #3,2019-01-27 16:51:00,1396
2019-01-03 17:06:00,Operating Room #4,2019-01-03 16:46:00,1397
2019-01-11 16:27:00,Operating Room #4,2019-01-11 16:02:00,1398
2019-01-27 13:07:00,Operating Room #3,2019-01-27 11:14:00,1399
2019-01-29 23:27:00,Operating Room #4,2019-01-29 21:17:00,1400
2019-01-21 09:23:00,Operating Room #3,2019-01-21 08:49:00,1401
2019-01-23 17:52:00,Operating Room #1,2019-01-23 17:05:00,1402
2019-01-19 23:17:00,Operating Room #1,2019-01-19 21:15:00,1403
2019-01-17 17:01:00,Operating Room #5,2019-01-17 16:11:00,1404
2019-01-29 18:25:00,Operating Room #5,2019-01-29 16:51:00,1405
2019-01-10 13:21:00,Operating Room #1,2019-01-10 12:25:00,1406
2019-01-14 17:41:00,Operating Room #4,2019-01-14 16:52:00,1407
2019-01-22 13:42:00,Operating Room #6,2019-01-22 12:52:00,1408
2019-01-09 05:55:00,Operating Room #6,2019-01-09 05:13:00,1409
2019-01-03 02:40:00,Operating Room #2,2019-01-03 01:26:00,1410
2019-01-07 06:28:00,Operating Room #1,2019-01-07 05:19:00,1411
2019-01-26 07:01:00,Operating Room #5,2019-01-26 06:24:00,1412
2019-01-10 16:42:00,Operating Room #3,2019-01-10 15:08:00,1413
2019-01-29 05:43:00,Operating Room #2,2019-01-29 02:46:00,1414
2019-01-13 03:08:00,Operating Room #6,2019-01-13 02:38:00,1415
2019-01-02 06:01:00,Operating Room #1,2019-01-02 05:08:00,1416
2019-01-17 17:54:00,Operating Room #4,2019-01-17 17:11:00,1417
2019-01-20 01:51:00,Operating Room #3,2019-01-20 01:36:00,1418
2019-01-20 23:39:00,Operating Room #3,2019-01-20 23:23:00,1419
2019-01-17 21:56:00,Operating Room #5,2019-01-17 21:39:00,1420
2019-01-05 17:17:00,Operating Room #6,2019-01-05 15:36:00,1421
2019-01-16 02:06:00,Operating Room #6,2019-01-16 00:41:00,1422
2019-01-23 11:11:00,Operating Room #6,2019-01-23 08:37:00,1423
2019-02-01 14:05:00,Operating Room #4,2019-02-01 12:40:00,1424
2019-01-11 20:20:00,Operating Room #1,2019-01-11 19:37:00,1425
2019-01-27 03:26:00,Operating Room #2,2019-01-27 03:11:00,1426
2019-01-14 00:29:00,Operating Room #5,2019-01-13 23:12:00,1427
2019-01-06 01:27:00,Operating Room #5,2019-01-06 01:03:00,1428
2019-01-05 17:33:00,Operating Room #5,2019-01-05 14:16:00,1429
2019-01-12 19:17:00,Operating Room #3,2019-01-12 18:06:00,1430
2019-01-03 16:15:00,Operating Room #1,2019-01-03 15:18:00,1431
2019-01-19 17:45:00,Operating Room #4,2019-01-19 17:07:00,1432
2019-01-01 01:26:00,Operating Room #6,2019-01-01 00:27:00,1433
2019-01-30 16:29:00,Operating Room #4,2019-01-30 15:11:00,1434
2019-01-01 15:01:00,Operating Room #2,2019-01-01 12:26:00,1435
2019-01-24 00:03:00,Operating Room #2,2019-01-23 22:04:00,1436
2019-01-18 05:15:00,Operating Room #5,2019-01-18 04:15:00,1437
2019-01-04 09:59:00,Operating Room #2,2019-01-04 09:44:00,1438
2019-01-24 10:01:00,Operating Room #5,2019-01-24 09:46:00,1439
2019-01-14 03:13:00,Operating Room #1,2019-01-14 00:47:00,1440
2019-01-04 03:09:00,Operating Room #1,2019-01-04 02:52:00,1441
2019-01-08 19:43:00,Operating Room #6,2019-01-08 18:35:00,1442
2019-01-05 13:30:00,Operating Room #5,2019-01-05 13:03:00,1443
2019-01-23 20:53:00,Operating Room #6,2019-01-23 20:05:00,1444
2019-01-13 08:07:00,Operating Room #2,2019-01-13 07:02:00,1445
2019-01-27 22:48:00,Operating Room #6,2019-01-27 21:23:00,1446
2019-01-06 18:43:00,Operating Room #1,2019-01-06 18:13:00,1447
2019-01-10 16:22:00,Operating Room #4,2019-01-10 15:17:00,1448
2019-01-04 03:04:00,Operating Room #5,2019-01-04 02:44:00,1449
2019-01-02 09:05:00,Operating Room #5,2019-01-02 07:35:00,1450
2019-01-24 00:43:00,Operating Room #6,2019-01-23 22:17:00,1451
2019-01-26 11:32:00,Operating Room #1,2019-01-26 09:12:00,1452
2019-01-03 18:25:00,Operating Room #6,2019-01-03 18:09:00,1453
2019-01-17 07:05:00,Operating Room #5,2019-01-17 04:08:00,1454
2019-01-27 12:56:00,Operating Room #6,2019-01-27 12:39:00,1455
2019-01-05 07:35:00,Operating Room #5,2019-01-05 07:04:00,1456
2019-01-25 10:15:00,Operating Room #3,2019-01-25 08:38:00,1457
2019-01-16 00:12:00,Operating Room #4,2019-01-15 22:05:00,1458
2019-01-10 14:26:00,Operating Room #5,2019-01-10 13:32:00,1459
2019-01-19 03:30:00,Operating Room #6,2019-01-19 02:57:00,1460
2019-01-26 19:42:00,Operating Room #6,2019-01-26 18:38:00,1461
2019-01-01 01:33:00,Operating Room #2,2019-01-01 00:34:00,1462
2019-01-24 01:54:00,Operating Room #5,2019-01-24 01:34:00,1463
2019-01-18 09:06:00,Operating Room #2,2019-01-18 08:17:00,1464
2019-01-27 22:42:00,Operating Room #5,2019-01-27 21:40:00,1465
2019-01-24 01:31:00,Operating Room #5,2019-01-24 00:44:00,1466
2019-01-27 00:57:00,Operating Room #4,2019-01-27 00:25:00,1467
2019-01-29 08:13:00,Operating Room #3,2019-01-29 07:26:00,1468
2019-01-29 12:57:00,Operating Room #1,2019-01-29 12:08:00,1469
2019-01-24 17:41:00,Operating Room #3,2019-01-24 16:57:00,1470
2019-01-09 00:20:00,Operating Room #1,2019-01-08 22:20:00,1471
2019-01-16 10:28:00,Operating Room #2,2019-01-16 09:04:00,1472
2019-01-02 11:49:00,Operating Room #3,2019-01-02 11:11:00,1473
2019-01-28 02:57:00,Operating Room #3,2019-01-28 02:14:00,1474
2019-01-21 21:44:00,Operating Room #3,2019-01-21 21:15:00,1475
2019-01-30 06:26:00,Operating Room #4,2019-01-30 04:54:00,1476
2019-01-19 00:56:00,Operating Room #1,2019-01-19 00:18:00,1477
2019-01-31 08:46:00,Operating Room #4,2019-01-31 08:18:00,1478
2019-01-23 00:24:00,Operating Room #6,2019-01-22 23:53:00,1479
2019-01-27 09:01:00,Operating Room #3,2019-01-27 06:32:00,1480
2019-01-15 05:31:00,Operating Room #6,2019-01-15 05:04:00,1481
2019-01-09 05:29:00,Operating Room #2,2019-01-09 03:37:00,1482
2019-01-17 08:51:00,Operating Room #3,2019-01-17 06:21:00,1483
2019-01-15 04:53:00,Operating Room #6,2019-01-15 04:04:00,1484
2019-01-26 12:26:00,Operating Room #5,2019-01-26 12:09:00,1485
2019-01-05 18:15:00,Operating Room #6,2019-01-05 17:54:00,1486
2019-01-05 18:51:00,Operating Room #3,2019-01-05 16:34:00,1487
2019-01-06 02:53:00,Operating Room #4,2019-01-06 01:07:00,1488
2019-01-24 12:30:00,Operating Room #3,2019-01-24 10:37:00,1489
2019-01-02 02:02:00,Operating Room #3,2019-01-02 01:14:00,1490
2019-01-15 14:47:00,Operating Room #6,2019-01-15 13:42:00,1491
2019-01-11 00:13:00,Operating Room #4,2019-01-10 23:39:00,1492
2019-01-21 13:17:00,Operating Room #2,2019-01-21 12:29:00,1493
2019-01-12 02:28:00,Operating Room #3,2019-01-12 01:48:00,1494
2019-01-13 03:25:00,Operating Room #6,2019-01-13 03:10:00,1495
2019-01-06 04:29:00,Operating Room #5,2019-01-06 03:32:00,1496
2019-01-24 14:17:00,Operating Room #5,2019-01-24 12:41:00,1497
2019-01-19 18:12:00,Operating Room #5,2019-01-19 16:05:00,1498
2019-01-08 17:58:00,Operating Room #6,2019-01-08 17:20:00,1499
2019-01-28 15:04:00,Operating Room #6,2019-01-28 14:13:00,1500
2019-01-03 08:04:00,Operating Room #2,2019-01-03 05:33:00,1501
2019-01-18 13:17:00,Operating Room #3,2019-01-18 11:42:00,1502
2019-01-20 04:19:00,Operating Room #3,2019-01-20 03:59:00,1503
2019-01-20 00:15:00,Operating Room #5,2019-01-19 23:49:00,1504
2019-01-07 14:50:00,Operating Room #3,2019-01-07 14:09:00,1505
2019-02-01 17:11:00,Operating Room #5,2019-02-01 16:48:00,1506
2019-01-01 06:28:00,Operating Room #5,2019-01-01 06:04:00,1507
2019-01-29 07:22:00,Operating Room #2,2019-01-29 06:50:00,1508
2019-01-29 13:41:00,Operating Room #5,2019-01-29 13:16:00,1509
2019-01-11 18:33:00,Operating Room #2,2019-01-11 16:59:00,1510
2019-01-15 22:00:00,Operating Room #6,2019-01-15 21:30:00,1511
2019-01-20 05:59:00,Operating Room #5,2019-01-20 04:46:00,1512
2019-01-26 02:50:00,Operating Room #6,2019-01-26 01:44:00,1513
2019-01-04 17:25:00,Operating Room #4,2019-01-04 16:54:00,1514
2019-01-16 06:29:00,Operating Room #1,2019-01-16 06:02:00,1515
2019-01-04 02:15:00,Operating Room #6,2019-01-04 01:04:00,1516
2019-01-06 08:36:00,Operating Room #3,2019-01-06 08:15:00,1517
2019-01-29 18:07:00,Operating Room #4,2019-01-29 17:20:00,1518
2019-01-06 11:55:00,Operating Room #3,2019-01-06 11:40:00,1519
2019-01-29 01:53:00,Operating Room #4,2019-01-29 01:00:00,1520
2019-01-18 15:22:00,Operating Room #6,2019-01-18 13:35:00,1521
2019-01-08 06:27:00,Operating Room #3,2019-01-08 05:41:00,1522
2019-01-12 18:00:00,Operating Room #2,2019-01-12 16:54:00,1523
2019-01-11 00:38:00,Operating Room #5,2019-01-10 23:44:00,1524
2019-01-02 11:46:00,Operating Room #2,2019-01-02 10:52:00,1525
2019-02-01 23:15:00,Operating Room #5,2019-02-01 22:07:00,1526
2019-01-19 00:07:00,Operating Room #4,2019-01-18 23:45:00,1527
2019-01-23 14:27:00,Operating Room #2,2019-01-23 13:39:00,1528
2019-01-15 12:35:00,Operating Room #6,2019-01-15 12:15:00,1529
2019-01-25 12:28:00,Operating Room #6,2019-01-25 11:37:00,1530
2019-01-08 05:33:00,Operating Room #3,2019-01-08 05:05:00,1531
2019-01-30 23:34:00,Operating Room #6,2019-01-30 22:39:00,1532
2019-01-12 06:53:00,Operating Room #2,2019-01-12 06:16:00,1533
2019-02-01 01:42:00,Operating Room #5,2019-02-01 00:57:00,1534
2019-01-15 20:46:00,Operating Room #5,2019-01-15 20:04:00,1535
2019-01-28 23:53:00,Operating Room #5,2019-01-28 23:37:00,1536
